date,account_value,window_id,compounded_account_value
2011-07-08,1025127.7044536438,7,995356.2448875755
2011-07-11,1010692.8112951792,7,981340.5656827879
2011-07-12,1004677.771238283,7,975500.2126634815
2011-07-13,1008514.5692927684,7,979225.5835487995
2011-07-14,1004442.2680778656,7,975271.5489171073
2011-07-15,1008956.0914725228,7,979654.2831702863
2011-07-18,1001289.6138511468,7,972210.4531542059
2011-07-19,1017238.1783417034,7,987695.8440900877
2011-07-20,1019674.8488834668,7,990061.7495572222
2011-07-21,1031348.0044983196,7,1001395.8967940103
2011-07-22,1026800.7209347056,7,996980.6741123347
2011-07-25,1000000.0,8,996980.6741123347
2011-07-26,999590.3587490082,8,996572.2697017767
2011-07-27,995118.1911992072,8,992113.6050832327
2011-07-28,994286.5786940574,8,991284.5034872483
2011-07-29,991797.029162979,8,988802.4707175177
2011-08-01,990365.8240669247,8,987375.5868960605
2011-08-02,975244.7178791044,8,972300.1362556032
2011-08-03,976916.0444987296,8,973966.416595499
2011-08-04,937085.5862107276,8,934256.2194413235
2011-08-05,939779.2223632698,8,936941.7226284983
2011-08-08,883660.3092192278,8,880992.2507716998
2011-08-09,922050.9811883935,8,919267.0087911442
2011-08-10,873390.5975244483,8,870753.5466832992
2011-08-11,910534.8053554972,8,907785.604046067
2011-08-12,917164.504618225,8,914395.2860861836
2011-08-15,936673.7021613426,8,933845.5790041116
2011-08-16,928843.6905859736,8,926039.2087853928
2011-08-17,927790.2633538712,8,924988.962193403
2011-08-18,894490.4568736849,8,891789.6986809766
2011-08-19,883847.6924011278,8,881179.0681827079
2011-08-22,1000000.0,9,881179.0681827079
2011-08-23,1002909.1250896456,9,883742.5283184287
2011-08-24,1005944.6574011804,9,886417.3758521454
2011-08-25,1000871.423429394,9,881946.9482682139
2011-08-26,1008027.82799635,9,888253.0221760626
2011-08-29,1021681.06264782,9,900283.9667639247
2011-08-30,1022671.7437765126,9,901156.9342377722
2011-08-31,1027076.5364955906,9,905038.3453815074
2011-09-01,1014750.2351951604,9,894176.666687455
2011-09-02,988814.1285311704,9,871322.3123849931
2011-09-06,979450.5397040524,9,863071.3139074672
2011-09-07,1004819.6462523616,9,885426.0395763341
2011-09-08,991340.6103579678,9,873548.595286911
2011-09-09,964544.6358382382,9,849936.5434285679
2011-09-12,972666.6730029264,9,857093.5125690934
2011-09-13,979833.6579501308,9,863408.9096865504
2011-09-14,992188.2363307156,9,874295.5055517444
2011-09-15,1011432.4241816676,9,891253.0810701792
2011-09-16,1018323.8459727444,9,897325.6577024943
2011-09-19,1008940.8448692516,9,889057.5535333612
2011-09-20,1000000.0,10,889057.5535333612
2011-09-21,996303.1375696184,10,885770.8300652567
2011-09-22,988111.0297363282,10,878487.5747167101
2011-09-23,990573.2051010132,10,880676.5903228072
2011-09-26,1001771.5311841964,10,890632.5467139909
2011-09-27,1008941.154987049,10,897006.7549119096
2011-09-28,995763.1750200272,10,885290.7722819175
2011-09-29,1004799.6943404196,10,893324.7580413625
2011-09-30,982789.2817429542,10,873756.2344652001
2011-10-03,955762.012513462,10,849727.4366053402
2011-10-04,974803.3173501606,10,866656.2524995385
2011-10-05,988969.844347063,10,879251.1103334689
2011-10-06,1010081.1147533302,10,898020.244752846
2011-10-07,1001526.8716240082,10,890415.0302839614
2011-10-10,1032686.3342988376,10,918117.5859390593
2011-10-11,1033263.9259180584,10,918631.098130985
2011-10-12,1041032.4665190048,10,925537.777832187
2011-10-13,1037139.9354959792,10,922077.0937238033
2011-10-14,1053055.2038239231,10,936226.6832472722
2011-10-17,1032433.0844699992,10,917892.4322657995
2011-10-18,1000000.0,11,917892.4322657995
2011-10-19,999161.4633230212,11,917122.7457958233
2011-10-20,999767.1406944278,11,917678.692471432
2011-10-21,1009439.185107613,11,926556.5888428335
2011-10-24,1015107.5314321524,11,931759.5210375898
2011-10-25,1002123.5031500822,11,919841.5797371524
2011-10-26,1013034.030816651,11,929856.2705143227
2011-10-27,1043897.8027132994,11,958185.8931694342
2011-10-28,1044182.2804746634,11,958447.0131537381
2011-10-31,1018235.0850804412,11,934630.2788628594
2011-11-01,988188.146107968,11,907050.4209672739
2011-11-02,1003287.797467526,11,920910.2766800643
2011-11-03,1020464.6141331756,11,936676.7467078812
2011-11-04,1014430.6029255948,11,931138.1734842357
2011-11-07,1022640.3781827056,11,938673.8640633407
2011-11-08,1032759.8881390654,11,947962.4856705217
2011-11-09,995552.8522961698,11,913810.4290432855
2011-11-10,1002671.8255475126,11,920344.8807161958
2011-11-11,1024869.8048070036,11,940720.2378900757
2011-11-14,1019015.362023648,11,935346.4891641004
2011-11-15,1000000.0,12,935346.4891641004
2011-11-16,997426.116633511,12,932939.016393737
2011-11-17,994067.2141674046,12,929797.2787646197
2011-11-18,992990.866393948,12,928790.5206535975
2011-11-21,984279.4136802678,12,920642.2939423376
2011-11-22,981379.2488299374,12,917929.634931584
2011-11-23,967662.13680687,12,905099.3823593372
2011-11-25,966222.088214398,12,903752.4379641429
2011-11-28,992729.4174707418,12,928545.9753211809
2011-11-29,991099.6056609158,12,927021.5365668619
2011-11-30,1040521.0537587344,12,973247.7145345623
2011-12-01,1038032.0684752356,12,970919.6508880606
2011-12-02,1043763.6238953272,12,976280.6411276928
2011-12-05,1052476.8558048273,12,984430.5320035162
2011-12-06,1055811.8133538996,12,987549.8728385525
2011-12-07,1063093.5158679795,12,994360.7877202345
2011-12-08,1043898.253879584,12,976406.5668108036
2011-12-09,1061816.2480088526,12,993166.099712478
2011-12-12,1045779.3305177274,12,978166.0252401397
2011-12-13,1037764.6776644712,12,970669.5478319774
2011-12-14,1000000.0,13,970669.5478319774
2011-12-15,1000188.7277777672,13,970852.740138686
2011-12-16,1000186.868812084,13,970850.9356973069
2011-12-19,996767.9395207404,13,967532.2851480088
2011-12-20,1011073.9181764604,13,981418.6629810507
2011-12-21,1011083.3912296296,13,981427.8581852868
2011-12-22,1016153.8750737192,13,986349.6224455186
2011-12-23,1023084.3012701988,13,993076.7761079383
2011-12-27,1022909.1529610693,13,992906.7649779121
2011-12-28,1010690.752705456,13,981046.7359265658
2011-12-29,1022905.918965643,13,992903.6258370341
2011-12-30,1015849.4973924236,13,986054.1722992451
2012-01-03,1032269.4205024788,13,1001992.4916399185
2012-01-04,1032961.9874703094,13,1002664.7453054258
2012-01-05,1035493.884122367,13,1005122.380283836
2012-01-06,1034571.4405440628,13,1004226.9923927828
2012-01-09,1035259.6934788008,13,1004895.058557739
2012-01-10,1046123.2031147262,13,1015439.9365439112
2012-01-11,1048206.6008450596,13,1017462.2272767681
2012-01-12,1054424.0090846857,13,1023497.2761214126
2012-01-13,1000000.0,14,1023497.2761214126
2012-01-17,1000468.3209205628,14,1023976.6013079594
2012-01-18,1003949.3254044532,14,1027539.3999153875
2012-01-19,1006219.1632771494,14,1029862.5727953293
2012-01-20,1009751.7428499224,14,1033478.1583657446
2012-01-23,1007893.5094774248,14,1031576.2615705956
2012-01-24,1005988.6640930178,14,1029626.6575082225
2012-01-25,1013079.5093486788,14,1036884.11831279
2012-01-26,1010307.489320183,14,1034046.9633642706
2012-01-27,1008620.5589498522,14,1032320.3947252305
2012-01-30,1006135.9295095446,14,1029777.3832609046
2012-01-31,1007039.9939741136,14,1030702.6907778291
2012-02-01,1016380.0729955676,14,1040262.236215046
2012-02-02,1015980.952664757,14,1039853.7376436166
2012-02-03,1030589.1164030078,14,1054805.1534388517
2012-02-06,1028982.7938283924,14,1053161.0866591607
2012-02-07,1031222.651883507,14,1055453.5752774691
2012-02-08,1030567.4578870776,14,1054782.9860067926
2012-02-09,1031270.7863058092,14,1055502.8407275833
2012-02-10,1025958.1823553088,14,1050065.405055134
2012-02-13,1000000.0,15,1050065.405055134
2012-02-14,999861.9038871764,15,1049920.3951044856
2012-02-15,997989.0316360474,15,1047953.7567454872
2012-02-16,1001838.967467308,15,1051996.441173576
2012-02-17,1003011.2949113846,15,1053227.4616659975
2012-02-21,1003817.5469360352,15,1054074.0790248387
2012-02-22,1001781.6150688172,15,1051936.217404024
2012-02-23,1008838.7864303284,15,1059346.7089082927
2012-02-24,1012742.5100069236,15,1063445.8739869734
2012-02-27,1013325.7356954346,15,1064058.2991058184
2012-02-28,1016283.7942117824,15,1067164.4540199637
2012-02-29,1011505.1278994656,15,1062146.5418430974
2012-03-01,1017706.0216509496,15,1068657.8858519536
2012-03-02,1016335.899549595,15,1067219.1680326196
2012-03-05,1012519.8427510338,15,1063212.058804725
2012-03-06,994363.13157975,15,1044146.3245341817
2012-03-07,1002936.9645169833,15,1053149.4098902927
2012-03-08,1010776.3368067818,15,1061381.2635291582
2012-03-09,1013074.2387915384,15,1063794.2109075584
2012-03-12,1013071.9155385362,15,1063791.7713399536
2012-03-13,1000000.0,16,1063791.7713399536
2012-03-14,999694.8347864152,16,1063467.1390968428
2012-03-15,1000362.4798017504,16,1064177.3743703326
2012-03-16,999385.7552312852,16,1063138.3428094063
2012-03-19,1000260.5041803364,16,1064068.893543395
2012-03-20,1000020.7512229924,17,1064068.893543395
2012-03-21,998982.1254299168,17,1062963.747078092
2012-03-22,996044.1563211444,17,1059837.610410415
2012-03-23,997392.2691633228,17,1061272.0655840642
2012-03-26,1006502.0291608814,17,1070965.2766791275
2012-03-27,1003392.100102616,17,1067656.166575182
2012-03-28,1002759.3242082602,17,1066982.8634012784
2012-03-29,1003405.9198871618,17,1067670.8714728882
2012-03-30,1008051.6203622824,17,1072614.1142588505
2012-04-02,1012206.2126173254,17,1077034.7949082681
2012-04-03,1009390.4874148509,17,1074038.731479529
2012-04-04,998354.4346941364,17,1062295.8547509655
2012-04-05,999815.635628861,17,1063850.6409491072
2012-04-09,991993.5638037726,17,1055527.5903504475
2012-04-10,976937.889830773,17,1039507.6484378347
2012-04-11,1000000.0,18,1039507.6484378347
2012-04-12,1001178.9275926588,18,1040733.152687358
2012-04-13,998775.69961071,18,1038234.9788191824
2012-04-16,998920.1499320983,18,1038385.1360330848
2012-04-17,1005462.482847786,18,1045185.9411375688
2012-04-18,1000205.7337854386,18,1039721.5102813402
2012-04-19,998074.8905141832,18,1037506.4824032479
2012-04-20,1002387.70834198,18,1041989.6895215618
2012-04-23,997417.9676425934,18,1036823.6060537966
2012-04-24,999451.3936157228,18,1038937.3679053967
2012-04-25,1015026.3069116822,18,1055127.6094003026
2012-04-26,1023923.6434366456,18,1064376.4587687275
2012-04-27,1024458.7088205568,18,1064932.6633277175
2012-04-30,1019915.3506943705,18,1060209.8078059547
2012-05-01,1026221.930764866,18,1066765.5460247202
2012-05-02,1025583.4608361244,18,1066101.8516504958
2012-05-03,1020192.43203516,18,1060497.8359789448
2012-05-04,1005534.9626290322,18,1045261.2844245313
2012-05-07,1004641.0808329468,18,1044332.0874607012
2012-05-08,998845.9652912332,18,1038308.0205315088
2012-05-09,1000000.0,19,1038308.0205315088
2012-05-10,999612.7419008254,19,1037905.9273411201
2012-05-11,998010.6514547348,19,1036242.4639813274
2012-05-14,994292.0723033904,19,1032381.433423505
2012-05-15,992559.3209012984,19,1030582.3037451258
2012-05-16,990733.3532993316,19,1028686.3869387731
2012-05-17,980044.530565643,19,1017588.0965643446
2012-05-18,974253.7475896832,19,1011575.4801552482
2012-05-21,987476.197049522,19,1025304.4554804713
2012-05-22,989183.1300731064,19,1027076.7777293691
2012-05-23,988883.6421763056,19,1026765.8170440688
2012-05-24,989129.5387838264,19,1027021.133463879
2012-05-25,983110.1746470848,19,1020771.1794022006
2012-05-29,990519.8253620357,19,1028464.679168871
2012-05-30,976432.0627211396,19,1013837.2422274845
2012-05-31,975700.8787006508,19,1013078.0479945266
2012-06-01,948462.3473142544,19,984796.0623885319
2012-06-04,946833.8946732786,19,983105.226950351
2012-06-05,952933.1433171498,19,989438.1257364985
2012-06-06,975124.3678217808,19,1012479.4521250721
2012-06-07,1000000.0,20,1012479.4521250721
2012-06-08,1000447.1343448636,20,1012932.1664615859
2012-06-11,997616.8252832412,20,1010066.5366935299
2012-06-12,1001559.135739708,20,1014058.0450246003
2012-06-13,997910.830093193,20,1010364.210522432
2012-06-14,1005198.6217609404,20,1017742.9498373945
2012-06-15,1012941.1928453444,20,1025582.1439669714
2012-06-18,1010960.5373643877,20,1023576.7709907638
2012-06-19,1018691.0249486924,20,1031403.7308247803
2012-06-20,1016591.6313732148,20,1029278.1379676858
2012-06-21,993714.2849295196,20,1006115.2947742979
2012-06-22,1000772.5397340984,20,1013261.6327317968
2012-06-25,987307.615837349,20,999628.6739619102
2012-06-26,990531.5542702676,20,1002892.8453801568
2012-06-27,999350.2990024834,20,1011821.6432150614
2012-06-28,995494.5964483948,20,1007917.8236055406
2012-06-29,1016766.7125713445,20,1029455.4040832456
2012-07-02,1017119.65267869,20,1029812.7486897638
2012-07-03,1021121.4668876744,20,1033864.5033475826
2012-07-05,1017955.5799431552,20,1030659.1078685059
2012-07-06,1000000.0,21,1030659.1078685059
2012-07-09,999565.1296520232,21,1030210.9047836215
2012-07-10,998233.0063640592,21,1028837.9397840778
2012-07-11,997034.4509149548,21,1027602.6376941729
2012-07-12,995152.3165409088,21,1025662.79875933
2012-07-13,1005970.5753177642,21,1036812.7356989743
2012-07-16,1004100.2477312088,21,1034885.0655371934
2012-07-17,1007569.2478899,21,1038460.4221459458
2012-07-18,1015817.163417488,21,1046961.2114053844
2012-07-19,1019111.8784114876,21,1050356.939421781
2012-07-20,1008955.7235838204,21,1039889.4059477232
2012-07-23,998081.7367797928,21,1028682.0324093102
2012-07-24,989256.1680975418,21,1019585.8796648291
2012-07-25,993126.7389477616,21,1023575.1187642585
2012-07-26,1009468.1197066784,21,1040417.5116785832
2012-07-27,1027457.5612556172,21,1058958.4934564652
2012-07-30,1024501.0458272035,21,1055911.3339026168
2012-07-31,1016736.7577888354,21,1047908.9997197584
2012-08-01,1012549.417966384,21,1043593.2797940081
2012-08-02,1004397.178580779,21,1035191.1000217102
2012-08-03,1000000.0,22,1035191.1000217102
2012-08-06,1000279.1694959638,22,1035480.0937993295
2012-08-07,1001875.9277376172,22,1037133.0437199754
2012-08-08,1001567.73474884,22,1036814.0050809042
2012-08-09,1002039.4788997648,22,1037302.3504274288
2012-08-10,1003959.6273002622,22,1039290.0709623446
2012-08-13,1003560.8014762877,22,1038877.2100189072
2012-08-14,1004037.2956432342,22,1039370.4725397426
2012-08-15,1004030.001738592,22,1039362.9219545728
2012-08-16,1011998.6303117122,22,1047611.9753328452
2012-08-17,1015082.1072711314,22,1050803.963238358
2012-08-20,1016866.27919804,22,1052650.9221380025
2012-08-21,1013553.0706977652,22,1049221.1181860017
2012-08-22,1012613.4529570636,22,1048248.4342634049
2012-08-23,1003340.7189300404,22,1038649.382525762
2012-08-24,1010308.0585795306,22,1045861.9105217427
2012-08-27,1010553.179106798,22,1046115.6571100026
2012-08-28,1005538.5794878636,22,1040924.5882143093
2012-08-29,1007094.8214383104,22,1042535.5960308923
2012-08-30,998112.9904514484,22,1033237.6845313936
2012-08-31,1000000.0,23,1033237.6845313936
2012-09-04,999410.0887943268,23,1032628.1660431647
2012-09-05,1000198.7495264054,23,1033443.0400318583
2012-09-06,1008396.0031427382,23,1041912.7513779147
2012-09-07,1011106.4759649276,23,1044713.3140406989
2012-09-10,1007116.252514076,23,1040590.4648015782
2012-09-11,1012141.9383460996,23,1045783.1927938405
2012-09-12,1014849.7102329253,23,1048580.9647484233
2012-09-13,1029792.9108144756,23,1064020.8427167928
2012-09-14,1033067.469810066,23,1067404.240471258
2012-09-17,1030887.9588797434,23,1065152.2876442005
2012-09-18,1032080.3110702226,23,1066384.270860637
2012-09-19,1032318.743361528,23,1066630.628089223
2012-09-20,1031091.21654183,23,1065362.3011203383
2012-09-21,1029819.1089713684,23,1064047.9116397595
2012-09-24,1029618.4170736482,23,1063840.549208055
2012-09-25,1021384.9071668794,23,1055333.3764964188
2012-09-26,1017225.2771951368,23,1051035.490055908
2012-09-27,1025228.6984655017,23,1059304.9265176293
2012-09-28,1020707.2457352846,23,1054633.1911679415
2012-10-01,1000000.0,24,1054633.1911679415
2012-10-02,999744.1736619947,24,1054363.3882207063
2012-10-03,1000730.9375370024,24,1055404.0621551347
2012-10-04,1002953.0305902482,24,1057747.5552429515
2012-10-05,1003591.9690715788,24,1058421.4009724774
2012-10-08,1001413.5576351164,24,1056123.9759675642
2012-10-09,996937.244353485,24,1051403.1074066898
2012-10-10,989382.6529003144,24,1043435.7845144625
2012-10-11,991286.5620184994,24,1045443.7102634676
2012-10-12,990862.3049899196,24,1044996.2747195412
2012-10-15,1003287.316180334,24,1058100.1039215853
2012-10-16,1011079.9400168514,24,1066318.4636658628
2012-10-17,1008372.8250170804,24,1063463.450334796
2012-10-18,1004258.469859228,24,1059124.3148250717
2012-10-19,989920.9359009456,24,1044003.4756331695
2012-10-22,989760.7965630244,24,1043834.5873721862
2012-10-23,974730.2603138636,24,1027982.8849627684
2012-10-24,973887.71323287,24,1027094.3068460308
2012-10-25,974757.1426209164,24,1028011.2359360413
2012-10-26,973526.8742340757,24,1026713.7540612345
2012-10-31,1000000.0,25,1026713.7540612345
2012-11-01,1001480.7793403626,25,1028234.0905767146
2012-11-02,998645.0701475148,25,1025322.6289458998
2012-11-05,999099.6004730228,25,1025789.3014827368
2012-11-06,1005038.1882671363,25,1031886.5312506534
2012-11-07,986893.6509166724,25,1013257.2851918543
2012-11-08,978172.6979066858,25,1004303.3627879792
2012-11-09,977919.3784139642,25,1004043.2761806301
2012-11-12,978696.752976342,25,1004841.4173358808
2012-11-13,975834.0474480828,25,1001902.23819619
2012-11-14,960511.2361420832,25,986170.0970774352
2012-11-15,959797.4889115532,25,985437.2829789269
2012-11-16,964998.1579827508,25,990776.8814446464
2012-11-19,981651.5839165888,25,1007875.1829031579
2012-11-20,983192.1413756646,25,1009456.8944353126
2012-11-21,988759.4233735437,25,1015172.8994352726
2012-11-23,1002330.6631502352,25,1029106.6779736646
2012-11-26,999627.1700761764,25,1026330.9644505193
2012-11-27,991783.474089612,25,1018277.7338984386
2012-11-28,998031.0272175436,25,1024692.1826241143
2012-11-29,1000000.0,26,1024692.1826241143
2012-11-30,999837.8986719132,26,1024526.0786604307
2012-12-03,998951.1680511476,26,1023617.4527252389
2012-12-04,997229.372445488,26,1021853.1422280429
2012-12-05,1000306.8072349548,26,1025006.565599345
2012-12-06,1001130.1735633848,26,1025850.2626395233
2012-12-07,1003272.435987854,26,1028045.4221990061
2012-12-10,1005539.4427648544,26,1030368.4063213544
2012-12-11,1011257.8394823074,26,1036228.0027348719
2012-12-12,1011701.571386013,26,1036682.6913477798
2012-12-13,1007289.6848993034,26,1032161.8657542235
2012-12-14,1004985.17366959,26,1029800.4511123669
2012-12-17,1017310.6412681504,26,1042430.2614077985
2012-12-18,1028170.6165366306,26,1053558.393168901
2012-12-19,1020042.9589649276,26,1045230.0459921316
2012-12-20,1027651.7763268432,26,1053026.7416619011
2012-12-21,1018318.432379694,26,1043462.9370815151
2012-12-24,1015066.0775151004,26,1040130.2744766466
2012-12-26,1010188.0551144886,26,1035131.8030560744
2012-12-27,1007436.6695229816,26,1032312.4797490727
2012-12-28,1000000.0,27,1032312.4797490727
2012-12-31,1001247.7048503876,27,1033600.5010371712
2013-01-02,1006081.1047164912,27,1038590.0800385675
2013-01-03,1004516.4829042428,27,1036974.9014156959
2013-01-04,1005167.323287582,27,1037646.7720657416
2013-01-07,1002305.082046127,27,1034692.0447121351
2013-01-08,1000646.147388458,27,1032979.5057619351
2013-01-09,1004585.8934877396,27,1037046.5548272664
2013-01-10,1008279.7360090256,27,1040859.7545602176
2013-01-11,1009287.9437846068,27,1041900.5400291301
2013-01-14,1009777.137388258,27,1042405.5406911927
2013-01-15,1010853.576886446,27,1043516.762618867
2013-01-16,1006615.4259806194,27,1039141.6665477224
2013-01-17,1012676.0286486454,27,1045398.1023167261
2013-01-18,1011400.7510453662,27,1044081.6173317165
2013-01-22,1018334.190113844,27,1051239.093009686
2013-01-23,1023778.2250843296,27,1056859.0382499087
2013-01-24,1025723.9017344988,27,1058867.5845374346
2013-01-25,1032899.0338492526,27,1066274.5629633432
2013-01-28,1034014.7232344456,27,1067426.3030392018
2013-01-29,1000000.0,28,1067426.3030392018
2013-01-30,999499.6070934295,28,1066892.1704888742
2013-01-31,999069.9425090792,28,1066433.5352100544
2013-02-01,1003556.8288677216,28,1071222.955728017
2013-02-04,997942.9073440552,28,1065230.5082304575
2013-02-05,1003885.1311242104,28,1071573.3941919403
2013-02-06,1004026.7215334892,28,1071724.5315190626
2013-02-07,1000971.2843459127,28,1068463.0774977591
2013-02-08,1005897.58630537,28,1073721.5417859976
2013-02-11,1003473.897950878,28,1071134.4330860428
2013-02-12,1007176.7880799673,28,1075086.995407097
2013-02-13,1005474.2327668568,28,1073269.643083504
2013-02-14,1007205.966737499,28,1075118.141473634
2013-02-15,1006036.6076447866,28,1073869.9368203746
2013-02-19,1010836.8059327503,28,1078993.7947327509
2013-02-20,1001227.1124055288,28,1068736.155097649
2013-02-21,995870.7296922108,28,1063018.6113003087
2013-02-22,1007107.1015717884,28,1075012.6101953
2013-02-25,990452.9198052784,28,1057235.4985221312
2013-02-26,997376.3675858876,28,1064625.7687908718
2013-02-27,1000000.0,29,1064625.7687908718
2013-02-28,999627.7322769164,29,1064229.442979988
2013-03-01,1000997.3021806716,29,1065687.522391686
2013-03-04,1002154.0205463408,29,1066918.9945710113
2013-03-05,1005269.0009084698,29,1070235.2829338112
2013-03-06,1006760.251223564,29,1071822.9064469782
2013-03-07,1009347.246650314,29,1074577.0884420401
2013-03-08,1011133.2819536208,29,1076478.547649911
2013-03-11,1012423.5292581556,29,1077852.1781784317
2013-03-12,1010030.3291555402,29,1075304.3156793143
2013-03-13,1011043.619782066,29,1076383.090991588
2013-03-14,1014198.2921384237,29,1079741.6364742585
2013-03-15,1012829.1283035552,29,1078283.989373961
2013-03-18,1005235.057582604,29,1070199.145994416
2013-03-19,1003971.659130904,29,1068854.0994464858
2013-03-20,1010804.3110761936,29,1076128.31677662
2013-03-21,1002846.82311855,29,1067656.5700420698
2013-03-22,1010401.8885544668,29,1075699.887390048
2013-03-25,1007574.7882279288,29,1072690.0835314586
2013-03-26,1015711.5306366812,29,1081352.66917383
2013-03-27,1000000.0,30,1081352.66917383
2013-03-28,1000720.8259952544,30,1082132.1362878082
2013-04-01,999965.498161888,31,1082132.1362878082
2013-04-02,1004712.5406295776,31,1087269.2407339641
2013-04-03,998348.1102525712,31,1080381.848466146
2013-04-04,1000435.379863739,31,1082640.6279215307
2013-04-05,998072.7796798706,31,1080083.8941253517
2013-04-08,1002683.5015392302,31,1085073.4765706153
2013-04-09,1005283.3566521604,31,1087886.960408373
2013-04-10,1018531.6661537496,31,1102223.8765214887
2013-04-11,1021629.312145128,31,1105576.0544519026
2013-04-12,1025871.1885796528,31,1110166.4836381085
2013-04-15,1007858.8042588864,31,1090674.0311880016
2013-04-16,1016437.9533591212,31,1099958.124449653
2013-04-17,1005363.5058987674,31,1087973.695476345
2013-04-18,995570.1884826908,31,1077375.6663280556
2013-04-19,993667.7252646274,31,1075316.8787097265
2013-04-22,992701.4533419666,31,1074271.2087322865
2013-04-23,1004104.8808942356,31,1086611.6499183304
2013-04-24,1001548.9455444088,31,1083845.6947074698
2013-04-25,1000000.0,32,1083845.6947074698
2013-04-26,999964.9892377852,33,1083845.6947074698
2013-04-29,1001671.9384452816,33,1085695.829031712
2013-04-30,1001592.0471778868,33,1085609.2361938201
2013-05-01,996964.5990942,33,1080593.6209103197
2013-05-02,1005475.3774784086,33,1089818.3143842034
2013-05-03,1014342.0668834684,33,1099428.773991702
2013-05-06,1012389.178998554,33,1097312.0707579975
2013-05-07,1015150.5636377636,33,1100305.0903985351
2013-05-08,1017300.3364437692,33,1102635.1939776258
2013-05-09,1017000.1435966432,33,1102309.8198610905
2013-05-10,1021511.0443050936,33,1107199.1113510192
2013-05-13,1021145.2275149706,33,1106802.608516126
2013-05-14,1032615.6495283582,33,1119235.2113067142
2013-05-15,1037964.1644233016,33,1125032.3791119407
2013-05-16,1035049.6859946364,33,1121873.4236172745
2013-05-17,1046872.5748039548,33,1134688.0594024258
2013-05-20,1045550.687906555,33,1133255.2878173636
2013-05-21,1048282.6276034449,33,1136216.3925665722
2013-05-22,1042182.966118717,33,1129605.0692597087
2013-05-23,1000000.0,34,1129605.0692597087
2013-05-24,1000127.860912514,34,1129749.5015946447
2013-05-28,1002392.5829923633,34,1132307.7431365068
2013-05-29,999034.70649786,34,1128514.668826368
2013-05-30,1002099.1830155374,34,1131976.3170353638
2013-05-31,988172.023824978,34,1116244.1274133208
2013-06-03,994479.4382032128,34,1123369.0146688966
2013-06-04,984290.3137560368,34,1111859.3280420485
2013-06-05,969650.107416052,34,1095321.6767453935
2013-06-06,977135.9013564016,34,1103777.667527846
2013-06-07,994113.06477014,34,1122955.1573816552
2013-06-10,993462.2338496686,34,1122219.97547466
2013-06-11,984741.950592726,34,1112369.4993022368
2013-06-12,975355.4115628378,34,1101766.417231271
2013-06-13,988040.131585045,34,1116095.1412704964
2013-06-14,980131.1898568424,34,1107161.1606018392
2013-06-17,989634.8821889422,34,1117896.5796368637
2013-06-18,1000455.3798290332,34,1130119.4686230232
2013-06-19,985110.8240116657,34,1112786.1805861862
2013-06-20,958702.5855659487,34,1082955.3005676854
2013-06-21,1000000.0,35,1082955.3005676854
2013-06-24,998025.024028587,35,1080816.4898709499
2013-06-25,999968.32653408,36,1080816.4898709499
2013-06-26,1004645.3921041484,36,1085871.6995793
2013-06-27,1009649.839070892,36,1091280.7597073228
2013-06-28,1003199.209547424,36,1084308.5921155976
2013-07-01,1006625.8213159558,36,1088012.2479270287
2013-07-02,1001000.0390972134,36,1081931.6171419371
2013-07-03,1004996.7753337856,36,1086251.492397511
2013-07-05,1016453.7337001796,36,1098634.7541444933
2013-07-08,1021578.6981929776,36,1104174.0757278258
2013-07-09,1025757.3679775236,36,1108690.5939904759
2013-07-10,1027738.1671566006,36,1110831.542217596
2013-07-11,1039723.8014339444,36,1123786.2237057744
2013-07-12,1042413.2058902928,36,1126693.0684599762
2013-07-15,1046119.5222612568,36,1130699.043193497
2013-07-16,1041138.2671199986,36,1125315.0499668447
2013-07-17,1042179.1452537724,36,1126440.083851496
2013-07-18,1051120.5923031613,36,1136104.453369862
2013-07-19,1050931.1960095211,36,1135899.7442487278
2013-07-22,1000000.0,37,1135899.7442487278
2013-07-23,999382.1946382524,37,1135197.9792963231
2013-07-24,998931.3921450616,37,1134685.9128596012
2013-07-25,1001310.3812314038,37,1137388.2059543475
2013-07-26,1000522.7941467288,37,1136493.5859862918
2013-07-29,996832.1443573,37,1132301.377834368
2013-07-30,998250.0343271258,37,1133911.9586884659
2013-07-31,994347.757364342,37,1129479.3632844521
2013-08-01,1004834.5487713816,37,1141391.3069616982
2013-08-02,1007020.076431492,37,1143873.8472718662
2013-08-05,1005697.3577752193,37,1142371.371488493
2013-08-06,997186.4791646368,37,1132703.8666514002
2013-08-07,992574.7110380098,37,1127465.3604158303
2013-08-08,992173.538023331,37,1127009.668091057
2013-08-09,986963.7675835555,37,1121091.8911809216
2013-08-12,984896.7813066924,37,1118744.0019976671
2013-08-13,990234.9606801436,37,1124807.6385827241
2013-08-14,982754.3773003924,37,1116310.4458348334
2013-08-15,964645.6381690752,37,1095740.7336869033
2013-08-16,965115.119225882,37,1096274.01709926
2013-08-19,1000000.0,38,1096274.01709926
2013-08-20,1000024.537731743,39,1096274.01709926
2013-08-21,998116.7054269792,39,1094182.561434143
2013-08-22,1001391.1535764694,39,1097772.1657800192
2013-08-23,1001610.3729618072,39,1098012.4843993357
2013-08-26,1003422.8944005966,39,1099999.4558023445
2013-08-27,988299.8059041976,39,1083420.813627724
2013-08-28,988981.4137208938,39,1084168.0242321666
